SampleID,aerobic_status_corrected,common,Proportion,Counts
Primate.CFpts01.Feces.1.1,microaerobe or anaerobe,Eastern Chimpanzee,0.0114084901576307,448
Primate.CFpts01.Feces.1.1,no taxonomic assignment,Eastern Chimpanzee,0.2999821742341287,11780
Primate.CFpts01.Feces.1.1,obligate anaerobe,Eastern Chimpanzee,0.5605439405128727,22012
Primate.CFpts01.Feces.1.1,Streptophyta,Eastern Chimpanzee,5.093075963227992e-4,20
Primate.CFpts01.Feces.1.1,NA,Eastern Chimpanzee,0.12745422597978048,5005
Primate.GMpts759.Feces.1.1,aerobe,Eastern Chimpanzee,6.622516556291391e-5,4
Primate.GMpts759.Feces.1.1,facultative anaerobe,Eastern Chimpanzee,4.304635761589404e-4,26
Primate.GMpts759.Feces.1.1,microaerobe or anaerobe,Eastern Chimpanzee,0.0045364238410596025,274
Primate.GMpts759.Feces.1.1,no taxonomic assignment,Eastern Chimpanzee,0.14577814569536424,8805
Primate.GMpts759.Feces.1.1,obligate anaerobe,Eastern Chimpanzee,0.7409105960264901,44751
Primate.GMpts759.Feces.1.1,Streptophyta,Eastern Chimpanzee,8.278145695364238e-5,5
Primate.GMpts759.Feces.1.1,NA,Eastern Chimpanzee,0.1081953642384106,6535
Primate.LUpts2136.Feces.1.1,aerobe,Eastern Chimpanzee,0.014034267001929713,240
Primate.LUpts2136.Feces.1.1,facultative anaerobe,Eastern Chimpanzee,0.2041985848780773,3492
Primate.LUpts2136.Feces.1.1,microaerobe or anaerobe,Eastern Chimpanzee,5.262850125723642e-4,9
Primate.LUpts2136.Feces.1.1,no taxonomic assignment,Eastern Chimpanzee,0.03976375650546752,680
Primate.LUpts2136.Feces.1.1,obligate anaerobe,Eastern Chimpanzee,0.21700485351733817,3711
Primate.LUpts2136.Feces.1.1,Streptophyta,Eastern Chimpanzee,0.0019297117127653354,33
Primate.LUpts2136.Feces.1.1,variable,Eastern Chimpanzee,0.004619612888135197,79
Primate.LUpts2136.Feces.1.1,NA,Eastern Chimpanzee,0.5179229284837144,8857
Primate.TCpts11.Feces.1.1,aerobe,Eastern Chimpanzee,3.681084246632645e-4,22
Primate.TCpts11.Feces.1.1,facultative anaerobe,Eastern Chimpanzee,0.0010708608717476785,64
Primate.TCpts11.Feces.1.1,microaerobe or anaerobe,Eastern Chimpanzee,0.0010039320672634484,60
Primate.TCpts11.Feces.1.1,no taxonomic assignment,Eastern Chimpanzee,0.1909980757968711,11415
Primate.TCpts11.Feces.1.1,obligate anaerobe,Eastern Chimpanzee,0.717627373881034,42889
Primate.TCpts11.Feces.1.1,Streptophyta,Eastern Chimpanzee,0.020229231155358487,1209
Primate.TCpts11.Feces.1.1,NA,Eastern Chimpanzee,0.068702417803062,4106
Primate.TZpts304.Feces.1.1,aerobe,Eastern Chimpanzee,1.4634860237084735e-4,6
Primate.TZpts304.Feces.1.1,facultative anaerobe,Eastern Chimpanzee,4.878286745694912e-5,2
Primate.TZpts304.Feces.1.1,microaerobe or anaerobe,Eastern Chimpanzee,0.014415337333528466,591
Primate.TZpts304.Feces.1.1,no taxonomic assignment,Eastern Chimpanzee,0.1675203668471633,6868
Primate.TZpts304.Feces.1.1,obligate anaerobe,Eastern Chimpanzee,0.6752524513390897,27684
Primate.TZpts304.Feces.1.1,Streptophyta,Eastern Chimpanzee,1.4634860237084735e-4,6
Primate.TZpts304.Feces.1.1,NA,Eastern Chimpanzee,0.1424703644080199,5841
Rabbit.1.Feces.1.1,facultative anaerobe,Rabbit,3.398759452799728e-5,2
Rabbit.1.Feces.1.1,no taxonomic assignment,Rabbit,0.11047667601325516,6501
Rabbit.1.Feces.1.1,obligate anaerobe,Rabbit,0.8707621718072903,51240
Rabbit.1.Feces.1.1,Streptophyta,Rabbit,1.699379726399864e-5,1
Rabbit.1.Feces.1.1,NA,Rabbit,0.018710170787662503,1101
Rat.1.Feces.1.1,aerobe,Rat,7.631257631257631e-5,4
Rat.1.Feces.1.1,facultative anaerobe,Rat,0.14873321123321123,7796
Rat.1.Feces.1.1,microaerobe or anaerobe,Rat,0.004922161172161172,258
Rat.1.Feces.1.1,no taxonomic assignment,Rat,0.03689713064713065,1934
Rat.1.Feces.1.1,obligate anaerobe,Rat,0.7912278693528694,41473
Rat.1.Feces.1.1,Streptophyta,Rat,1.1446886446886447e-4,6
Rat.1.Feces.1.1,NA,Rat,0.018028846153846152,945
Rat.3.Feces.1.1,facultative anaerobe,Rat,0.07015586058103634,1886
Rat.3.Feces.1.1,microaerobe or anaerobe,Rat,0.0038314176245210726,103
Rat.3.Feces.1.1,no taxonomic assignment,Rat,0.04114124167689618,1106
Rat.3.Feces.1.1,obligate anaerobe,Rat,0.8708849458765763,23412
Rat.3.Feces.1.1,Streptophyta,Rat,3.719822936428226e-5,1
Rat.3.Feces.1.1,NA,Rat,0.013949336011605848,375
RedandWhiteHolsteinCow.0.Feces.1.1,aerobe,Cow,6.381985654820304e-4,67
RedandWhiteHolsteinCow.0.Feces.1.1,facultative anaerobe,Cow,0.0011906689654515492,125
RedandWhiteHolsteinCow.0.Feces.1.1,microaerobe or anaerobe,Cow,7.620281378889916e-4,80
RedandWhiteHolsteinCow.0.Feces.1.1,no taxonomic assignment,Cow,0.10299762818742082,10813
RedandWhiteHolsteinCow.0.Feces.1.1,obligate anaerobe,Cow,0.836230627815932,87790
RedandWhiteHolsteinCow.0.Feces.1.1,Streptophyta,Cow,4.762675861806197e-5,5
RedandWhiteHolsteinCow.0.Feces.1.1,NA,Cow,0.058133221569206445,6103
RedColobus.hsrc2.Feces.1.1,aerobe,Red Colobus,3.752646956335272e-4,14
RedColobus.hsrc2.Feces.1.1,microaerobe or anaerobe,Red Colobus,2.4124159005012462e-4,9
RedColobus.hsrc2.Feces.1.1,no taxonomic assignment,Red Colobus,0.20929048167904146,7808
RedColobus.hsrc2.Feces.1.1,obligate anaerobe,Red Colobus,0.7216876189455061,26924
RedColobus.hsrc2.Feces.1.1,Streptophyta,Red Colobus,2.6804621116680515e-5,1
RedColobus.hsrc2.Feces.1.1,variable,Red Colobus,3.752646956335272e-4,14
RedColobus.hsrc2.Feces.1.1,NA,Red Colobus,0.06800332377301847,2537
SandEncrustingWorm.1.Gut.1.1,aerobe,Encrusted Sand Tubed Worm,0.04605678233438486,73
SandEncrustingWorm.1.Gut.1.1,facultative anaerobe,Encrusted Sand Tubed Worm,0.3198738170347003,507
SandEncrustingWorm.1.Gut.1.1,no taxonomic assignment,Encrusted Sand Tubed Worm,0.024605678233438486,39
SandEncrustingWorm.1.Gut.1.1,obligate anaerobe,Encrusted Sand Tubed Worm,0.017034700315457414,27
SandEncrustingWorm.1.Gut.1.1,variable,Encrusted Sand Tubed Worm,0.02145110410094637,34
SandEncrustingWorm.1.Gut.1.1,NA,Encrusted Sand Tubed Worm,0.5709779179810726,905
SBUShark.SLI103.Feces.1.1,aerobe,SBUShark,4.711385090452917e-4,83
SBUShark.SLI103.Feces.1.1,facultative anaerobe,SBUShark,0.4736361107799897,83440
SBUShark.SLI103.Feces.1.1,microaerobe or anaerobe,SBUShark,5.676367578858937e-6,1
SBUShark.SLI103.Feces.1.1,no taxonomic assignment,SBUShark,0.013566518513472858,2390
SBUShark.SLI103.Feces.1.1,obligate anaerobe,SBUShark,0.26055094823720404,45901
SBUShark.SLI103.Feces.1.1,NA,SBUShark,0.2517696075927093,44354
SBUShark.SLI15.Feces.1.1,aerobe,SBUShark,4.028684231729917e-5,1
SBUShark.SLI15.Feces.1.1,facultative anaerobe,SBUShark,0.3158085569253082,7839
SBUShark.SLI15.Feces.1.1,no taxonomic assignment,SBUShark,0.03343807912335831,830
SBUShark.SLI15.Feces.1.1,obligate anaerobe,SBUShark,0.23362339859801787,5799
SBUShark.SLI15.Feces.1.1,NA,SBUShark,0.4170896785109983,10353
SBUShark.SLI20.Feces.1.1,aerobe,SBUShark,0.001353129111069348,36
SBUShark.SLI20.Feces.1.1,facultative anaerobe,SBUShark,0.23266303326442397,6190
SBUShark.SLI20.Feces.1.1,microaerobe or anaerobe,SBUShark,7.517383950385266e-5,2
SBUShark.SLI20.Feces.1.1,no taxonomic assignment,SBUShark,0.041721480924638225,1110
SBUShark.SLI20.Feces.1.1,obligate anaerobe,SBUShark,0.6634091336214998,17650
SBUShark.SLI20.Feces.1.1,NA,SBUShark,0.06077804923886487,1617
SBUShark.SLI6.Feces.1.1,facultative anaerobe,SBUShark,0.2202709169978568,21172
SBUShark.SLI6.Feces.1.1,no taxonomic assignment,SBUShark,0.0838968767556545,8064
SBUShark.SLI6.Feces.1.1,obligate anaerobe,SBUShark,0.41317963336731933,39714
SBUShark.SLI6.Feces.1.1,NA,SBUShark,0.28265257287916934,27168
SBUShark.SLI9.Feces.1.1,aerobe,SBUShark,0.027956419762427177,1478
SBUShark.SLI9.Feces.1.1,facultative anaerobe,SBUShark,0.8445184232427934,44648
SBUShark.SLI9.Feces.1.1,no taxonomic assignment,SBUShark,0.09071650147537262,4796
SBUShark.SLI9.Feces.1.1,obligate anaerobe,SBUShark,0.018139517288340772,959
SBUShark.SLI9.Feces.1.1,NA,SBUShark,0.01866913823106605,987
SeaCucumber.1.Gut.1.1,aerobe,Striped Sea Cucumber,0.1615059653683673,3479
SeaCucumber.1.Gut.1.1,facultative anaerobe,Striped Sea Cucumber,0.3725453785803816,8025
SeaCucumber.1.Gut.1.1,no taxonomic assignment,Striped Sea Cucumber,0.021029664360986026,453
SeaCucumber.1.Gut.1.1,obligate anaerobe,Striped Sea Cucumber,9.284620026925398e-5,2
SeaCucumber.1.Gut.1.1,variable,Striped Sea Cucumber,4.1780790121164293e-4,9
SeaCucumber.1.Gut.1.1,NA,Striped Sea Cucumber,0.4444083375887842,9573
SeaRobin.1.Feces.1.1,aerobe,Sea Robin,0.005346799346502302,252
SeaRobin.1.Feces.1.1,facultative anaerobe,Sea Robin,0.5449916191041989,25686
SeaRobin.1.Feces.1.1,no taxonomic assignment,Sea Robin,0.12898092550550594,6079
SeaRobin.1.Feces.1.1,obligate anaerobe,Sea Robin,0.2230803505124016,10514
SeaRobin.1.Feces.1.1,Streptophyta,Sea Robin,4.243491544843097e-5,2
SeaRobin.1.Feces.1.1,NA,Sea Robin,0.0975578706159428,4598
SeaRobin.2.Feces.1.1,aerobe,Sea Robin,0.0010211934643618282,69
SeaRobin.2.Feces.1.1,facultative anaerobe,Sea Robin,0.25184998816007576,17017
SeaRobin.2.Feces.1.1,no taxonomic assignment,Sea Robin,0.22559495619228037,15243
SeaRobin.2.Feces.1.1,obligate anaerobe,Sea Robin,0.36725964953824297,24815
SeaRobin.2.Feces.1.1,Streptophyta,Sea Robin,4.4399715841818615e-5,3
SeaRobin.2.Feces.1.1,NA,Sea Robin,0.15422981292919724,10421
Sheep.2.Feces.1.1,aerobe,Sheep,0.0010587388303053404,25
Sheep.2.Feces.1.1,facultative anaerobe,Sheep,0.008978105280989286,212
Sheep.2.Feces.1.1,microaerobe or anaerobe,Sheep,3.387964256977089e-4,8
Sheep.2.Feces.1.1,no taxonomic assignment,Sheep,0.06407487401007919,1513
Sheep.2.Feces.1.1,obligate anaerobe,Sheep,0.8474145597763943,20010
Sheep.2.Feces.1.1,Streptophyta,Sheep,3.387964256977089e-4,8
Sheep.2.Feces.1.1,NA,Sheep,0.0777961292508364,1837
Sheep.A1.Feces.1.1,aerobe,Sheep,5.31784340996482e-4,39
Sheep.A1.Feces.1.1,facultative anaerobe,Sheep,0.0036270419155144673,266
Sheep.A1.Feces.1.1,microaerobe or anaerobe,Sheep,1.7726144699882734e-4,13
Sheep.A1.Feces.1.1,no taxonomic assignment,Sheep,0.09323952112138319,6838
Sheep.A1.Feces.1.1,obligate anaerobe,Sheep,0.8602225312934632,63087
Sheep.A1.Feces.1.1,Streptophyta,Sheep,6.681393002263492e-4,49
Sheep.A1.Feces.1.1,NA,Sheep,0.04153372058141754,3046
Sheep.A2.Feces.1.1,aerobe,Sheep,2.4958158381536836e-4,17
Sheep.A2.Feces.1.1,facultative anaerobe,Sheep,6.019320550841237e-4,41
Sheep.A2.Feces.1.1,microaerobe or anaerobe,Sheep,1.3213142672578325e-4,9
Sheep.A2.Feces.1.1,no taxonomic assignment,Sheep,0.08786739877264586,5985
Sheep.A2.Feces.1.1,obligate anaerobe,Sheep,0.8665325777373227,59023
Sheep.A2.Feces.1.1,Streptophyta,Sheep,4.991631676307367e-4,34
Sheep.A2.Feces.1.1,NA,Sheep,0.04411721525677541,3005
Sheep.A3.Feces.1.1,aerobe,Sheep,4.4062928389581565e-4,27
Sheep.A3.Feces.1.1,facultative anaerobe,Sheep,0.0016319603107252433,100
Sheep.A3.Feces.1.1,microaerobe or anaerobe,Sheep,8.159801553626215e-5,5
Sheep.A3.Feces.1.1,no taxonomic assignment,Sheep,0.09251583001501403,5669
Sheep.A3.Feces.1.1,obligate anaerobe,Sheep,0.8581336901886547,52583
Sheep.A3.Feces.1.1,Streptophyta,Sheep,0.0010281349957569031,63
Sheep.A3.Feces.1.1,NA,Sheep,0.04616815719041713,2829
Sheep.Lepf1.Feces.1.1,aerobe,Sheep,5.133093788956516e-4,14
Sheep.Lepf1.Feces.1.1,facultative anaerobe,Sheep,0.005939722812935397,162
Sheep.Lepf1.Feces.1.1,microaerobe or anaerobe,Sheep,4.7664442326024784e-4,13
Sheep.Lepf1.Feces.1.1,no taxonomic assignment,Sheep,0.07292659675881792,1989
Sheep.Lepf1.Feces.1.1,obligate anaerobe,Sheep,0.8679694947569113,23673
Sheep.Lepf1.Feces.1.1,Streptophyta,Sheep,3.666495563540368e-5,1
Sheep.Lepf1.Feces.1.1,NA,Sheep,0.052137566913544035,1422
Shrimp.2.Gut.1.1,aerobe,Pink Shrimp,0.1035007610350076,136
Shrimp.2.Gut.1.1,facultative anaerobe,Pink Shrimp,0.6202435312024352,815
Shrimp.2.Gut.1.1,no taxonomic assignment,Pink Shrimp,0.03881278538812785,51
Shrimp.2.Gut.1.1,Streptophyta,Pink Shrimp,7.6103500761035e-4,1
Shrimp.2.Gut.1.1,NA,Pink Shrimp,0.23668188736681886,311
Skate.2.Feces.1.1,aerobe,Skate,0.00698234077890384,412
Skate.2.Feces.1.1,facultative anaerobe,Skate,0.12569908144934414,7417
Skate.2.Feces.1.1,microaerobe or anaerobe,Skate,1.3557943260007456e-4,8
Skate.2.Feces.1.1,no taxonomic assignment,Skate,0.7978341185642138,47077
Skate.2.Feces.1.1,obligate anaerobe,Skate,0.04058909263464732,2395
Skate.2.Feces.1.1,variable,Skate,3.8979086872521437e-4,23
Skate.2.Feces.1.1,NA,Skate,0.028369996271565605,1674
SmallPetsore.Cricket.1.Gut.1.1,aerobe,Cricket,0.041308900523560205,789
SmallPetsore.Cricket.1.Gut.1.1,facultative anaerobe,Cricket,0.07413612565445026,1416
SmallPetsore.Cricket.1.Gut.1.1,no taxonomic assignment,Cricket,0.06109947643979057,1167
SmallPetsore.Cricket.1.Gut.1.1,obligate anaerobe,Cricket,0.7847120418848168,14988
SmallPetsore.Cricket.1.Gut.1.1,variable,Cricket,0.0020942408376963353,40
SmallPetsore.Cricket.1.Gut.1.1,NA,Cricket,0.03664921465968586,700
SmallPetsore.Cricket.2.Gut.1.1,aerobe,Cricket,0.01977197719771977,659
SmallPetsore.Cricket.2.Gut.1.1,facultative anaerobe,Cricket,0.15025502550255027,5008
SmallPetsore.Cricket.2.Gut.1.1,no taxonomic assignment,Cricket,0.09321932193219322,3107
SmallPetsore.Cricket.2.Gut.1.1,obligate anaerobe,Cricket,0.3025802580258026,10085
SmallPetsore.Cricket.2.Gut.1.1,Streptophyta,Cricket,9.000900090009e-5,3
SmallPetsore.Cricket.2.Gut.1.1,variable,Cricket,0.00141014101410141,47
SmallPetsore.Cricket.2.Gut.1.1,NA,Cricket,0.43267326732673267,14421
SmallPetsore.Cricket.3.Gut.1.1,aerobe,Cricket,0.12377146560103683,2292
SmallPetsore.Cricket.3.Gut.1.1,facultative anaerobe,Cricket,0.06733988551679447,1247
SmallPetsore.Cricket.3.Gut.1.1,no taxonomic assignment,Cricket,0.08575440112323145,1588
SmallPetsore.Cricket.3.Gut.1.1,obligate anaerobe,Cricket,0.6375958526838752,11807
SmallPetsore.Cricket.3.Gut.1.1,Streptophyta,Cricket,1.6200453612701156e-4,3
SmallPetsore.Cricket.3.Gut.1.1,variable,Cricket,0.0021060589696511502,39
SmallPetsore.Cricket.3.Gut.1.1,NA,Cricket,0.08327033156928394,1542
SootyMangabey.anne.Feces.1.1,aerobe,Sooty Mangabey,3.9839050237042346e-5,1
SootyMangabey.anne.Feces.1.1,facultative anaerobe,Sooty Mangabey,0.002748894466355922,69
SootyMangabey.anne.Feces.1.1,microaerobe or anaerobe,Sooty Mangabey,0.0043424564758376165,109
SootyMangabey.anne.Feces.1.1,no taxonomic assignment,Sooty Mangabey,0.13242500298792875,3324
SootyMangabey.anne.Feces.1.1,obligate anaerobe,Sooty Mangabey,0.7204493844866738,18084
SootyMangabey.anne.Feces.1.1,Streptophyta,Sooty Mangabey,0.0010756543564001434,27
SootyMangabey.anne.Feces.1.1,NA,Sooty Mangabey,0.13891876817656668,3487
SootyMangabey.yoko.Feces.1.1,aerobe,Sooty Mangabey,1.7768301350390902e-4,9
SootyMangabey.yoko.Feces.1.1,facultative anaerobe,Sooty Mangabey,0.006594014056700624,334
SootyMangabey.yoko.Feces.1.1,microaerobe or anaerobe,Sooty Mangabey,0.0019150280344310195,97
SootyMangabey.yoko.Feces.1.1,no taxonomic assignment,Sooty Mangabey,0.09535655058043119,4830
SootyMangabey.yoko.Feces.1.1,obligate anaerobe,Sooty Mangabey,0.7064874042485982,35785
SootyMangabey.yoko.Feces.1.1,Streptophyta,Sooty Mangabey,7.897022822395956e-4,40
SootyMangabey.yoko.Feces.1.1,variable,Sooty Mangabey,1.9742557055989893e-5,1
SootyMangabey.yoko.Feces.1.1,NA,Sooty Mangabey,0.1886598752270394,9556
SSBShark.SLI101H2.Feces.1.1,aerobe,SSBShark,0.20657294905296888,10830
SSBShark.SLI101H2.Feces.1.1,facultative anaerobe,SSBShark,0.16937837373872242,8880
SSBShark.SLI101H2.Feces.1.1,microaerobe or anaerobe,SSBShark,0.0012779674595151352,67
SSBShark.SLI101H2.Feces.1.1,no taxonomic assignment,SSBShark,0.5626680908692087,29499
SSBShark.SLI101H2.Feces.1.1,obligate anaerobe,SSBShark,2.86112117801896e-4,15
SSBShark.SLI101H2.Feces.1.1,Streptophyta,SSBShark,1.9074141186793065e-5,1
SSBShark.SLI101H2.Feces.1.1,NA,SSBShark,0.05979743262059626,3135
SSBShark.SLI14.Feces.1.1,aerobe,SSBShark,0.009707529558182949,78
SSBShark.SLI14.Feces.1.1,facultative anaerobe,SSBShark,0.3505911636589919,2817
SSBShark.SLI14.Feces.1.1,no taxonomic assignment,SSBShark,0.5802115743621655,4662
SSBShark.SLI14.Feces.1.1,obligate anaerobe,SSBShark,0.02700684505289359,217
SSBShark.SLI14.Feces.1.1,NA,SSBShark,0.03248288736776602,261
SSBShark.SLI18.Feces.1.1,aerobe,SSBShark,0.018500031197354463,593
SSBShark.SLI18.Feces.1.1,facultative anaerobe,SSBShark,0.24508641667186623,7856
SSBShark.SLI18.Feces.1.1,microaerobe or anaerobe,SSBShark,6.239470892868285e-5,2
SSBShark.SLI18.Feces.1.1,no taxonomic assignment,SSBShark,0.10273288825107631,3293
SSBShark.SLI18.Feces.1.1,obligate anaerobe,SSBShark,0.573469769763524,18382
SSBShark.SLI18.Feces.1.1,NA,SSBShark,0.06014849940725026,1928
SSBShark.SLI7.Feces.1.1,aerobe,SSBShark,0.02348896445286523,1872
SSBShark.SLI7.Feces.1.1,facultative anaerobe,SSBShark,0.652747280324228,52022
SSBShark.SLI7.Feces.1.1,intracellular,SSBShark,2.509504749237738e-5,2
SSBShark.SLI7.Feces.1.1,no taxonomic assignment,SSBShark,0.06850947965419024,5460
SSBShark.SLI7.Feces.1.1,obligate anaerobe,SSBShark,0.14369424194135288,11452
SSBShark.SLI7.Feces.1.1,NA,SSBShark,0.11153493857987126,8889
SSBShark.SLI8.Feces.1.1,aerobe,SSBShark,0.004469035965098957,21
SSBShark.SLI8.Feces.1.1,facultative anaerobe,SSBShark,0.4194509470100021,1971
SSBShark.SLI8.Feces.1.1,no taxonomic assignment,SSBShark,0.17514364758459247,823
SSBShark.SLI8.Feces.1.1,obligate anaerobe,SSBShark,0.37944243456054483,1783
SSBShark.SLI8.Feces.1.1,NA,SSBShark,0.02149393487976165,101
TigerShark.SLI110.Feces.1.1,facultative anaerobe,TigerShark,0.04307091159362373,1940
TigerShark.SLI110.Feces.1.1,no taxonomic assignment,TigerShark,0.8769592824474934,39500
TigerShark.SLI110.Feces.1.1,obligate anaerobe,TigerShark,0.018405044180986634,829
TigerShark.SLI110.Feces.1.1,NA,TigerShark,0.06156476177789619,2773
TigerShark.SLI11.Feces.1.1,aerobe,TigerShark,1.4464662828709463e-5,1
TigerShark.SLI11.Feces.1.1,facultative anaerobe,TigerShark,0.2405907368299245,16633
TigerShark.SLI11.Feces.1.1,no taxonomic assignment,TigerShark,0.0052651372696502444,364
TigerShark.SLI11.Feces.1.1,obligate anaerobe,TigerShark,0.06494633610090549,4490
TigerShark.SLI11.Feces.1.1,NA,TigerShark,0.689183325136691,47646
Wasp.0.Gut.1.1,aerobe,Eastern Yellowjacket,0.2750992626205332,16975
Wasp.0.Gut.1.1,facultative anaerobe,Eastern Yellowjacket,0.6437079653188559,39720
Wasp.0.Gut.1.1,intracellular,Eastern Yellowjacket,0.0013613159387407827,84
Wasp.0.Gut.1.1,microaerobe or anaerobe,Eastern Yellowjacket,9.723685276719878e-5,6
Wasp.0.Gut.1.1,no taxonomic assignment,Eastern Yellowjacket,0.005834211166031926,360
Wasp.0.Gut.1.1,obligate anaerobe,Eastern Yellowjacket,0.011765659184831051,726
Wasp.0.Gut.1.1,Streptophyta,Eastern Yellowjacket,3.2412284255732926e-5,2
Wasp.0.Gut.1.1,NA,Eastern Yellowjacket,0.06210193663398428,3832
WesternChimpanzee.CCptv01.Feces.1.1,aerobe,Western Chimpanzee,2.031723917744206e-4,14
WesternChimpanzee.CCptv01.Feces.1.1,facultative anaerobe,Western Chimpanzee,0.0018140392122716125,125
WesternChimpanzee.CCptv01.Feces.1.1,microaerobe or aerobe,Western Chimpanzee,4.35369410945187e-5,3
WesternChimpanzee.CCptv01.Feces.1.1,microaerobe or anaerobe,Western Chimpanzee,0.006704688928555879,462
WesternChimpanzee.CCptv01.Feces.1.1,no taxonomic assignment,Western Chimpanzee,0.057541323813255545,3965
WesternChimpanzee.CCptv01.Feces.1.1,obligate anaerobe,Western Chimpanzee,0.8370702541106129,57680
WesternChimpanzee.CCptv01.Feces.1.1,Streptophyta,Western Chimpanzee,5.514679205305701e-4,38
WesternChimpanzee.CCptv01.Feces.1.1,NA,Western Chimpanzee,0.0960715166819046,6620
Whale.AK1.Feces.1.1,aerobe,Humpback Whale,1.0757666539571872e-4,79
Whale.AK1.Feces.1.1,facultative anaerobe,Humpback Whale,0.006514516041178713,4784
Whale.AK1.Feces.1.1,microaerobe or anaerobe,Humpback Whale,0.002783376000871507,2044
Whale.AK1.Feces.1.1,no taxonomic assignment,Humpback Whale,0.09774089002668991,71777
Whale.AK1.Feces.1.1,obligate anaerobe,Humpback Whale,0.8676003594967047,637131
Whale.AK1.Feces.1.1,variable,Humpback Whale,1.3617299417179586e-6,1
Whale.AK1.Feces.1.1,NA,Humpback Whale,0.02525192003921782,18544
Whale.AK2.Feces.1.1,aerobe,Humpback Whale,1.3363496654353158e-5,7
Whale.AK2.Feces.1.1,facultative anaerobe,Humpback Whale,0.005794030335137405,3035
Whale.AK2.Feces.1.1,microaerobe or anaerobe,Humpback Whale,4.772677376554699e-5,25
Whale.AK2.Feces.1.1,no taxonomic assignment,Humpback Whale,0.08831553124671879,46261
Whale.AK2.Feces.1.1,obligate anaerobe,Humpback Whale,0.9021849317029867,472578
Whale.AK2.Feces.1.1,NA,Humpback Whale,0.0036444164447371682,1909
Whale.AK3.Feces.1.1,aerobe,Humpback Whale,2.437035135547894e-5,15
Whale.AK3.Feces.1.1,facultative anaerobe,Humpback Whale,0.1304626142563306,80300
Whale.AK3.Feces.1.1,microaerobe or anaerobe,Humpback Whale,2.404541333740589e-4,148
Whale.AK3.Feces.1.1,no taxonomic assignment,Humpback Whale,0.07272112844474916,44760
Whale.AK3.Feces.1.1,obligate anaerobe,Humpback Whale,0.787666002709983,484810
Whale.AK3.Feces.1.1,NA,Humpback Whale,0.008885430104207623,5469
Whale.BP2.Feces.1.1,aerobe,Fin Whale,1.2211906278570086e-4,74
Whale.BP2.Feces.1.1,facultative anaerobe,Fin Whale,0.039426304446124036,23891
Whale.BP2.Feces.1.1,microaerobe or anaerobe,Fin Whale,1.1056725954921563e-4,67
Whale.BP2.Feces.1.1,no taxonomic assignment,Fin Whale,0.10654063099249793,64560
Whale.BP2.Feces.1.1,obligate anaerobe,Fin Whale,0.8305399972935775,503279
Whale.BP2.Feces.1.1,NA,Fin Whale,0.02326038094546559,14095
Whale.EG3.Feces.1.1,facultative anaerobe,Right Whale,2.568365611981597e-5,45
Whale.EG3.Feces.1.1,microaerobe or anaerobe,Right Whale,2.8537395688684407e-6,5
Whale.EG3.Feces.1.1,no taxonomic assignment,Right Whale,0.06247349589375414,109459
Whale.EG3.Feces.1.1,obligate anaerobe,Right Whale,0.9363564708830098,1640578
Whale.EG3.Feces.1.1,NA,Right Whale,0.0011414958275473763,2e3
Whale.EG4.Feces.1.1,aerobe,Right Whale,2.4566805332634545e-6,3
Whale.EG4.Feces.1.1,facultative anaerobe,Right Whale,7.451930950899144e-5,91
Whale.EG4.Feces.1.1,microaerobe or anaerobe,Right Whale,2.4566805332634545e-6,3
Whale.EG4.Feces.1.1,no taxonomic assignment,Right Whale,0.11908267548887942,145419
Whale.EG4.Feces.1.1,obligate anaerobe,Right Whale,0.8777563955583216,1071881
Whale.EG4.Feces.1.1,variable,Right Whale,1.6377870221756363e-6,2
Whale.EG4.Feces.1.1,NA,Right Whale,0.003079858495201284,3761
Whale.EG5.Feces.1.1,aerobe,Right Whale,1.6770363413775178e-5,16
Whale.EG5.Feces.1.1,facultative anaerobe,Right Whale,1.2053698703650908e-4,115
Whale.EG5.Feces.1.1,microaerobe or anaerobe,Right Whale,0.0019233510540173405,1835
Whale.EG5.Feces.1.1,no taxonomic assignment,Right Whale,0.2356078837478408,224785
Whale.EG5.Feces.1.1,obligate anaerobe,Right Whale,0.7556379865501686,720927
Whale.EG5.Feces.1.1,Streptophyta,Right Whale,2.0962954267218973e-6,2
Whale.EG5.Feces.1.1,NA,Right Whale,0.006691375002096296,6384
